
🇨🇳港台电影,#genre#
经典怀旧,https://mursor.ottiptv.cc/yy/1354210357
奇光影院,http://zzy789.xyz/douyu1.php?id=8009547
经典神话,https://mursor.ottiptv.cc/yy/1354936231
奇光剧场,http://zzy789.xyz/douyu1.php?id=11849873
美亚电影,https://uxzneojevjwq.ap-northeast-1.clawcloudrun.com/smart.php?id=meiyamovie_twn
龙祥时代,https://uxzneojevjwq.ap-northeast-1.clawcloudrun.com/smart.php?id=lungxiangtime_twn
AXN,https://uxzneojevjwq.ap-northeast-1.clawcloudrun.com/smart.php?id=axn_twn
Animax,https://uxzneojevjwq.ap-northeast-1.clawcloudrun.com/smart.php?id=Animax


小毅主播Q,http://103.193.151.146/douyu1.php?id=6906628
小毅主播e,http://103.193.151.146/douyu1.php?id=11851549

港澳频道-,#genre#
凤凰中文,http://iptv.4666888.xyz/iptv2.php?id=60
凤凰资讯,http://iptv.4666888.xyz/iptv2.php?id=61
凤凰香港,http://iptv.4666888.xyz/iptv2.php?id=62
TVB翡翠,http://iptv.4666888.xyz/iptv2.php?id=63
TVB_PULS,http://iptv.4666888.xyz/iptv2.php?id=64
TVB无线新闻,http://iptv.4666888.xyz/iptv2.php?id=65
TVB明珠,http://iptv.4666888.xyz/iptv2.php?id=66
TVB生活,http://iptv.4666888.xyz/iptv2.php?id=67
TVB星河(粤),http://iptv.4666888.xyz/iptv2.php?id=68
TVB星河(国),http://iptv.4666888.xyz/iptv2.php?id=69
TVB武侠粤,http://iptv.4666888.xyz/iptv2.php?id=9
TVB武侠国,http://iptv.4666888.xyz/iptv2.php?id=10
TVB1,http://iptv.4666888.xyz/iptv2.php?id=70
TVBJ1,http://iptv.4666888.xyz/iptv2.php?id=71
TVBE,http://iptv.4666888.xyz/iptv2.php?id=75
TVB翡翠剧集,http://iptv.4666888.xyz/iptv2.php?id=72
TVB明珠剧集,http://iptv.4666888.xyz/iptv2.php?id=73
TVB新闻娱乐,http://iptv.4666888.xyz/iptv2.php?id=74
TVB千禧经典,http://iptv.4666888.xyz/iptv2.php?id=76
TVB黄金华剧,http://iptv.4666888.xyz/iptv2.php?id=80
Now新闻,http://iptv.4666888.xyz/iptv2.php?id=81
Now财经,http://iptv.4666888.xyz/iptv2.php?id=82
Now财经,http://iptv.4666888.xyz/iptv2.php?id=83
Now华剧,http://iptv.4666888.xyz/iptv2.php?id=84
VIU剧集,http://iptv.4666888.xyz/iptv2.php?id=85
Now爆谷,http://iptv.4666888.xyz/iptv2.php?id=6
Now星影,http://iptv.4666888.xyz/iptv2.php?id=7
NowSports1,http://iptv.4666888.xyz/iptv2.php?id=30
NowSports2,http://iptv.4666888.xyz/iptv2.php?id=31
NowSports3,http://iptv.4666888.xyz/iptv2.php?id=32
NowSports4,http://iptv.4666888.xyz/iptv2.php?id=33
NowSports5,http://iptv.4666888.xyz/iptv2.php?id=34
NowSports6,http://iptv.4666888.xyz/iptv2.php?id=35
NowSports7,http://iptv.4666888.xyz/iptv2.php?id=36
HOY76,http://iptv.4666888.xyz/iptv2.php?id=87
HOY77,http://iptv.4666888.xyz/iptv2.php?id=88
HOY78,http://iptv.4666888.xyz/iptv2.php?id=89
VIUTV,http://iptv.4666888.xyz/iptv2.php?id=90
viutv6,http://iptv.4666888.xyz/iptv2.php?id=91
RHK31,http://iptv.4666888.xyz/iptv2.php?id=92
RHK32,http://iptv.4666888.xyz/iptv2.php?id=93
mytvsuper亚洲剧,http://iptv.4666888.xyz/iptv2.php?id=94
mytvsuper黄金翡翠,http://iptv.4666888.xyz/iptv2.php?id=95
mytvsuper黄金翡翠,http://iptv.4666888.xyz/iptv2.php?id=96
mytvsuper经典,http://iptv.4666888.xyz/iptv2.php?id=97
mytvsuper华剧,http://iptv.4666888.xyz/iptv2.php?id=98
mytvsuper少儿,http://iptv.4666888.xyz/iptv2.php?id=99
mytvsuper戏典,http://iptv.4666888.xyz/iptv2.php?id=100
mytvsuper粤语片,http://iptv.4666888.xyz/iptv2.php?id=101
mytvsuper华剧,http://iptv.4666888.xyz/iptv2.php?id=102
天映经典,http://iptv.4666888.xyz/iptv2.php?id=77
天映经典,http://iptv.4666888.xyz/iptv2.php?id=78
PopC,http://iptv.4666888.xyz/iptv2.php?id=5
美亚电影国,http://iptv.4666888.xyz/iptv2.php?id=11
美亚电影粤,http://iptv.4666888.xyz/iptv2.php?id=12
中国电影,http://iptv.4666888.xyz/iptv2.php?id=13
有线18,http://iptv.4666888.xyz/iptv2.php?id=29
无线18,http://iptv.4666888.xyz/iptv2.php?id=37
88赛马,http://iptv.4666888.xyz/iptv2.php?id=38
28AI,http://iptv.4666888.xyz/iptv2.php?id=39
astro—_aod,http://iptv.4666888.xyz/iptv2.php?id=174
astro欢喜,http://iptv.4666888.xyz/iptv2.php?id=175
HUB娱家,http://iptv.4666888.xyz/iptv2.php?id=176
HUB都会,http://iptv.4666888.xyz/iptv2.php?id=177
新时代1,http://iptv.4666888.xyz/iptv2.php?id=178
新时代2,http://iptv.4666888.xyz/iptv2.php?id=179

台湾频道-,#genre#
TVBS新闻,http://iptv.4666888.xyz/iptv2.php?id=145
中天新闻,http://iptv.4666888.xyz/iptv2.php?id=141
非凡新闻,http://iptv.4666888.xyz/iptv2.php?id=122
寰宇新闻,http://iptv.4666888.xyz/iptv2.php?id=123
华视新闻,http://iptv.4666888.xyz/iptv2.php?id=117
民视新闻,http://iptv.4666888.xyz/iptv2.php?id=109
公视,http://iptv.4666888.xyz/iptv2.php?id=107
民视,http://iptv.4666888.xyz/iptv2.php?id=108
台视,http://iptv.4666888.xyz/iptv2.php?id=113
城市电视,http://iptv.4666888.xyz/iptv2.php?id=180
中旺电视,http://iptv.4666888.xyz/iptv2.php?id=181
寰宇新财经,http://iptv.4666888.xyz/iptv2.php?id=124
台视财经,http://iptv.4666888.xyz/iptv2.php?id=115

中视经典,http://iptv.4666888.xyz/iptv2.php?id=103
民视影剧,http://iptv.4666888.xyz/iptv2.php?id=110
民视旅游,http://iptv.4666888.xyz/iptv2.php?id=111
民视综艺,http://iptv.4666888.xyz/iptv2.php?id=112
台视综合,http://iptv.4666888.xyz/iptv2.php?id=114
华艺中文,http://iptv.4666888.xyz/iptv2.php?id=156
东森超视34.5,http://iptv.4666888.xyz/iptv2.php?id=125
东森美洲,http://iptv.4666888.xyz/iptv2.php?id=126
东森中国,http://iptv.4666888.xyz/iptv2.php?id=127
东森超视,http://iptv.4666888.xyz/iptv2.php?id=128
东森电影,http://iptv.4666888.xyz/iptv2.php?id=15
东森洋片,http://iptv.4666888.xyz/iptv2.php?id=16
东森LIVE,http://iptv.4666888.xyz/iptv2.php?id=140
八八第一,http://iptv.4666888.xyz/iptv2.php?id=143
八大精彩,http://iptv.4666888.xyz/iptv2.php?id=144
TVBS精彩,http://iptv.4666888.xyz/iptv2.php?id=146
TVBS欢乐,http://iptv.4666888.xyz/iptv2.php?id=147
三立都会,http://iptv.4666888.xyz/iptv2.php?id=137
三立综合,http://iptv.4666888.xyz/iptv2.php?id=138
三立国际,http://iptv.4666888.xyz/iptv2.php?id=139
taiwan+,http://iptv.4666888.xyz/iptv2.php?id=159
EYETV旅游,http://iptv.4666888.xyz/iptv2.php?id=160
EYETV戏剧,http://iptv.4666888.xyz/iptv2.php?id=161
爱尔达日韩,http://iptv.4666888.xyz/iptv2.php?id=162
爱尔达影剧,http://iptv.4666888.xyz/iptv2.php?id=163
爱尔达综合,http://iptv.4666888.xyz/iptv2.php?id=164
爱尔达娱乐,http://iptv.4666888.xyz/iptv2.php?id=165
爱尔达生活旅游,http://iptv.4666888.xyz/iptv2.php?id=166
靖天综合,http://iptv.4666888.xyz/iptv2.php?id=148
靖天日本,http://iptv.4666888.xyz/iptv2.php?id=149
靖天卡通,http://iptv.4666888.xyz/iptv2.php?id=150
靖洋卡通,http://iptv.4666888.xyz/iptv2.php?id=151
靖天国际,http://iptv.4666888.xyz/iptv2.php?id=152
靖天育乐,http://iptv.4666888.xyz/iptv2.php?id=153
靖天映画,http://iptv.4666888.xyz/iptv2.php?id=154
靖天欢乐,http://iptv.4666888.xyz/iptv2.php?id=155
HakkATV客家,http://iptv.4666888.xyz/iptv2.php?id=169
TITV原住民,http://iptv.4666888.xyz/iptv2.php?id=170
MTV live,http://iptv.4666888.xyz/iptv2.php?id=171
猪哥亮哥厅秀,http://iptv.4666888.xyz/iptv2.php?id=173
国兴卫视,http://iptv.4666888.xyz/iptv2.php?id=130
momo亲子,http://iptv.4666888.xyz/iptv2.php?id=129
MytvZooMoo,http://iptv.4666888.xyz/iptv2.php?id=1
Nickeledeon,http://iptv.4666888.xyz/iptv2.php?id=2
MytvNickJr,http://iptv.4666888.xyz/iptv2.php?id=3
ifunanime,http://iptv.4666888.xyz/iptv2.php?id=4
DreamWorks,http://iptv.4666888.xyz/iptv2.php?id=184
探索频道,http://iptv.4666888.xyz/iptv2.php?id=185
LUXE TV,http://iptv.4666888.xyz/iptv2.php?id=157

体育频道-,#genre#
智林体育,http://iptv.4666888.xyz/iptv2.php?id=58
Z频道,http://iptv.4666888.xyz/iptv2.php?id=167
GINXEsportsTV,http://iptv.4666888.xyz/iptv2.php?id=49
爱尔达体育1,http://iptv.4666888.xyz/iptv2.php?id=45
爱尔达体育2,http://iptv.4666888.xyz/iptv2.php?id=46
爱尔达体育3,http://iptv.4666888.xyz/iptv2.php?id=47
爱尔达体育4,http://iptv.4666888.xyz/iptv2.php?id=48
搏斯运动1,http://iptv.4666888.xyz/iptv2.php?id=50
搏斯运动2,http://iptv.4666888.xyz/iptv2.php?id=51
搏斯高球1,http://iptv.4666888.xyz/iptv2.php?id=52
搏斯高球2,http://iptv.4666888.xyz/iptv2.php?id=53
搏斯网球,http://iptv.4666888.xyz/iptv2.php?id=54
搏斯无限,http://iptv.4666888.xyz/iptv2.php?id=55
搏斯无限2,http://iptv.4666888.xyz/iptv2.php?id=56
搏斯魅力,http://iptv.4666888.xyz/iptv2.php?id=57
TRACESportStars,,http://iptv.4666888.xyz/iptv2.php?id=59

影视频道-,#genre#
天映经典,http://iptv.4666888.xyz/iptv2.php?id=77
天映经典,http://iptv.4666888.xyz/iptv2.php?id=78
PopC,http://iptv.4666888.xyz/iptv2.php?id=5
美亚电影国,http://iptv.4666888.xyz/iptv2.php?id=11
美亚电影粤,http://iptv.4666888.xyz/iptv2.php?id=12
中国电影,http://iptv.4666888.xyz/iptv2.php?id=13
采昌影剧,http://iptv.4666888.xyz/iptv2.php?id=168
公视戏剧,http://iptv.4666888.xyz/iptv2.php?id=106
壹电影,http://iptv.4666888.xyz/iptv2.php?id=120
龙华日韩,http://iptv.4666888.xyz/iptv2.php?id=131
龙华电影,http://iptv.4666888.xyz/iptv2.php?id=132
龙华戏剧,http://iptv.4666888.xyz/iptv2.php?id=133
龙华卡通,http://iptv.4666888.xyz/iptv2.php?id=135
龙华经典,http://iptv.4666888.xyz/iptv2.php?id=136
台湾戏剧,http://iptv.4666888.xyz/iptv2.php?id=116
台湾霹雳,http://iptv.4666888.xyz/iptv2.php?id=118
东森电影,http://iptv.4666888.xyz/iptv2.php?id=15
东森洋片,http://iptv.4666888.xyz/iptv2.php?id=16
台湾戏剧,http://iptv.4666888.xyz/iptv2.php?id=116
TVN,http://iptv.4666888.xyz/iptv2.php?id=17
KIX,http://iptv.4666888.xyz/iptv2.php?id=18
RockAction,http://iptv.4666888.xyz/iptv2.php?id=19
RockEntertainment,http://iptv.4666888.xyz/iptv2.php?id=20
AXN,http://iptv.4666888.xyz/iptv2.php?id=21
AnimaxC,http://iptv.4666888.xyz/iptv2.php?id=22
warnertv华纳,http://iptv.4666888.xyz/iptv2.php?id=23
cinemaxwj,http://iptv.4666888.xyz/iptv2.php?id=24
HBOHD,http://iptv.4666888.xyz/iptv2.php?id=25
amcmovies,http://iptv.4666888.xyz/iptv2.php?id=27
Thrill,http://iptv.4666888.xyz/iptv2.php?id=183 
🇨🇳秒开港台,#genre#
凤凰卫视中文台,http://t.061899.xyz/tl/js/js.php?id=fhwszwt
凤凰卫视中文台，https://cdn9.163189.xyz/smt1.1.php?id=phoenixtv_hd
凤凰卫视中文台,https://cdn9.163189.xyz/smt3.1.1.php?id=phoenixtv_hd
凤凰卫视中文台,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
凤凰卫视资讯台,https://cdn9.163189.xyz/smt1.1.php?id=phoenixinfo_hd
凤凰卫视资讯台,https://cdn9.163189.xyz/smt3.1.1.php?id=phoenixinfo_hd
凤凰卫视资讯台,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
凤凰卫视香港台,https://cdn9.163189.xyz/smt1.1.php?id=hkphoenix_twn
凤凰卫视香港台,https://cdn9.163189.xyz/smt3.1.1.php?id=hkphoenix_twn
凤凰卫视香港台,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn
TVB无线新闻台,https://cdn9.163189.xyz/smt1.1.php?id=inews_twn
TVB翡翠台,https://cdn9.163189.xyz/smt1.1.php?id=jade_twn
TVB翡翠台,https://cdn9.163189.xyz/smt3.1.1.php?id=jade_twn
TVB翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
华丽翡翠台,https://cdn9.163189.xyz/smt1.1.php?id=Tvbjade
华丽翡翠台,https://cdn9.163189.xyz/smt3.1.1.php?id=Tvbjade
华丽翡翠台,http://php.jdshipin.com:8880/smt.php?id=Tvbjade
 TVB明珠,https://cdn9.163189.xyz/smt1.1.php?id=pearl_twn
TVB明珠,https://cdn9.163189.xyz/smt3.1.1.php?id=pearl_twn
TVB明珠,http://php.jdshipin.com:8880/smt.php?id=pearl_twn
TVB星河,https://cdn9.163189.xyz/smt1.1.php?id=Xinhe
TVB星河,https://cdn9.163189.xyz/smt3.1.1.php?id=Xinhe
TVB星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe
TVB娱乐新闻台,https://cdn9.163189.xyz/smt1.1.php?id=Tvbentertainment
TVB娱乐新闻台,https://cdn9.163189.xyz/smt3.1.1.php?id=Tvbentertainment
TVB娱乐新闻台,http://php.jdshipin.com:8880/smt.php?id=Tvbentertainment
千禧经典台,https://cdn9.163189.xyz/smt1.1.php?id=Tvbclassic
千禧经典台,https://cdn9.163189.xyz/smt3.1.1.php?id=Tvbclassic
千禧经典台,http://php.jdshipin.com:8880/smt.php?id=Tvbclassic
RHK31,https://cdn9.163189.xyz/smt1.1.php?id=rhk31_twn
RHK31,https://cdn9.163189.xyz/smt3.1.1.php?id=rhk31_twn
RHK31,http://php.jdshipin.com:8880/smt.php?id=rhk31_twn
RHK32,https://cdn9.163189.xyz/smt1.1.php?id=rhk32_twn
RHK32,https://cdn9.163189.xyz/smt3.1.1.php?id=rhk32_twn
RHK32,http://php.jdshipin.com:8880/smt.php?id=rhk32_twn
VIUTV(粤),https://cdn9.163189.xyz/smt1.1.php?id=viu1_twn
VIUTV(粤),https://cdn9.163189.xyz/smt3.1.1.php?id=viu1_twn
VIUTV(粤),http://php.jdshipin.com:8880/smt.php?id=viu1_twn
VIUTV6,https://cdn9.163189.xyz/smt1.1.php?id=viusix_twn
VIUTV6,http://php.jdshipin.com:8880/smt.php?id=viusix_twn
VIUTV6,https://cdn9.163189.xyz/smt3.1.1.php?id=viusix_twn
天映频道,https://cdn9.163189.xyz/smt1.1.php?id=Celestial
天映频道,https://cdn9.163189.xyz/smt3.1.1.php?id=Celestial
天映频道,http://php.jdshipin.com:8880/smt.php?id=Celestial
天映经典,https://cdn9.163189.xyz/smt1.1.php?id=Celestial2
天映经典,https://cdn9.163189.xyz/smt3.1.1.php?id=Celestial2
天映经典,http://php.jdshipin.com:8880/smt.php?id=Celestial2
爱奇艺,https://cdn9.163189.xyz/smt1.1.php?id=Qiyi
爱奇艺,https://cdn9.163189.xyz/smt3.1.1.php?id=Qiyi
爱奇艺,http://php.jdshipin.com:8880/smt.php?id=Qiyi
AstroQJ,https://cdn9.163189.xyz/smt1.1.php?id=Quanjia
AstroQJ,https://cdn9.163189.xyz/smt3.1.1.php?id=Quanjia
AstroQJ,http://php.jdshipin.com:8880/smt.php?id=Quanjia
AstroAod,https://cdn9.163189.xyz/smt1.1.php?id=Aodhd
AstroAod,https://cdn9.163189.xyz/smt3.1.1.php?id=Aodhd
AstroAod,http://php.jdshipin.com:8880/smt.php?id=Aodhd
AstroAec,https://cdn9.163189.xyz/smt1.1.php?id=AEC
AstroAec,https://cdn9.163189.xyz/smt3.1.1.php?id=AEC
AstroAec,http://php.jdshipin.com:8880/smt.php?id=AEC
Astro欢喜台,https://cdn9.163189.xyz/smt1.1.php?id=Huahee
Astro欢喜台,https://cdn9.163189.xyz/smt3.1.1.php?id=Huahee
Astro欢喜台,http://php.jdshipin.com:8880/smt.php?id=Huahee

                    
凤凰卫视资讯台,http://t.061899.xyz/tl/js/js.php?id=fhwszxt
凤凰卫视香港台,http://t.061899.xyz/tl/js/js.php?id=fhwsxgt
TVB翡翠台,http://t.061899.xyz/tl/js/js.php?id=tvbfct
TVB无线新闻台,http://t.061899.xyz/tl/js/js.php?id=tvbwxxwt
TVB Plus,http://t.061899.xyz/tl/js/js.php?id=tvbplus
TVB明珠,http://t.061899.xyz/tl/js/js.php?id=tvbmzt
香港有线新闻台,http://t.061899.xyz/tl/js/js.php?id=xgyxxwt
香港有线18台,http://t.061899.xyz/tl/js/js.php?id=18xgyxt
香港有线18台(备),http://t.061899.xyz/tl/js/js.php?id=18xgyxtb
NOW直播台,http://t.061899.xyz/tl/js/js.php?id=nowzbt
NOW新闻台,http://t.061899.xyz/tl/js/js.php?id=nowxwt
NOW财经台,http://t.061899.xyz/tl/js/js.php?id=nowcjt
ViuTV,http://t.061899.xyz/tl/js/js.php?id=viutv
ViuTV6,http://t.061899.xyz/tl/js/js.php?id=6viutv
HOY76,http://t.061899.xyz/tl/js/js.php?id=hoygjcjt
HOY78,http://t.061899.xyz/tl/js/js.php?id=hoyzxt
HOY77,http://t.061899.xyz/tl/js/js.php?id=hoytv
港台电视31,http://t.061899.xyz/tl/js/js.php?id=31gtds
港台电视32,http://t.061899.xyz/tl/js/js.php?id=32gtds
中天新闻台,http://t.061899.xyz/tl/js/js.php?id=ztxwt
东森新闻台,http://t.061899.xyz/tl/js/js.php?id=dsxwt
东森财经新闻台,http://t.061899.xyz/tl/js/js.php?id=dscjxwt
中视新闻台,http://t.061899.xyz/tl/js/js.php?id=zsxwt
台视新闻台,http://t.061899.xyz/tl/js/js.php?id=tsxwt
三立新闻台,http://t.061899.xyz/tl/js/js.php?id=slxwt
民视新闻台,http://t.061899.xyz/tl/js/js.php?id=msxwt
华视新闻台,http://t.061899.xyz/tl/js/js.php?id=hsxwt
镜新闻,http://t.061899.xyz/tl/js/js.php?id=jdsxwt
寰宇新闻台,http://t.061899.xyz/tl/js/js.php?id=hyxwt
寰宇新闻台湾台,http://t.061899.xyz/tl/js/js.php?id=hyxwtwt
TVBS新闻台,http://t.061899.xyz/tl/js/js.php?id=tvbsxwt
TVBS HD,http://t.061899.xyz/tl/js/js.php?id=tvbshd
中视HD,http://t.061899.xyz/tl/js/js.php?id=hdzs
台视HD,http://t.061899.xyz/tl/js/js.php?id=hdts
民视HD,http://t.061899.xyz/tl/js/js.php?id=hdms
华视HD,http://t.061899.xyz/tl/js/js.php?id=hdhs
三立台湾台,http://t.061899.xyz/tl/js/js.php?id=sltwt
緯來體育台,http://t.061899.xyz/tl/js/js.php?id=wltyt
纬来日本台,http://t.061899.xyz/tl/js/js.php?id=wlrbt
纬来育乐台,http://t.061899.xyz/tl/js/js.php?id=wlylt
DAZN 1,http://t.061899.xyz/tl/js/js.php?id=1dazn
DAZN 2,http://t.061899.xyz/tl/js/js.php?id=2dazn
爱尔达体育1台,http://t.061899.xyz/tl/js/js.php?id=1aedtyt
爱尔达体育2台,http://t.061899.xyz/tl/js/js.php?id=2aedtyt
爱尔达体育3台,http://t.061899.xyz/tl/js/js.php?id=3aedtyt
爱尔达体育4台,http://t.061899.xyz/tl/js/js.php?id=4aedtyt
大爱一台,http://t.061899.xyz/tl/js/js.php?id=dayt
大爱二台,http://t.061899.xyz/tl/js/js.php?id=daet
HBO HD,http://t.061899.xyz/tl/js/js.php?id=hbohd
好莱坞电影,http://t.061899.xyz/tl/js/js.php?id=hlwdy
FOX新聞,http://t.061899.xyz/tl/js/js.php?id=foxxw
CNN新闻,http://t.061899.xyz/tl/js/js.php?id=cnnxw
BBC新闻,http://t.061899.xyz/tl/js/js.php?id=bbcxw
Discovery,http://t.061899.xyz/tl/js/js.php?id=discovery
TVBS HD,http://t.061899.xyz/tl/js/js.php?id=tvbshd1
TVBS新闻台,http://t.061899.xyz/tl/js/js.php?id=tvbsxwt1
中天新闻,http://t.061899.xyz/tl/js/js.php?id=ztxw
中天亚洲台,http://t.061899.xyz/tl/js/js.php?id=ztyzt
台视新闻,http://t.061899.xyz/tl/js/js.php?id=tsxw
华视新闻,http://t.061899.xyz/tl/js/js.php?id=hsxw
台视财经,http://t.061899.xyz/tl/js/js.php?id=tscj
中视新闻,http://t.061899.xyz/tl/js/js.php?id=zsxw
非凡新闻,http://t.061899.xyz/tl/js/js.php?id=ffxw
镜新闻,http://t.061899.xyz/tl/js/js.php?id=jxw
东森新闻,http://t.061899.xyz/tl/js/js.php?id=dsxw
东森财经新闻,http://t.061899.xyz/tl/js/js.php?id=dscjxw
半岛新闻,http://t.061899.xyz/tl/js/js.php?id=bdxw
民视新闻台,http://t.061899.xyz/tl/js/js.php?id=msxwt1
民视台湾台,http://t.061899.xyz/tl/js/js.php?id=mstwt
寰宇新闻台,http://t.061899.xyz/tl/js/js.php?id=hyxwt1
寰宇新闻台湾台,http://t.061899.xyz/tl/js/js.php?id=hyxwtwt1
寰宇財經台,http://t.061899.xyz/tl/js/js.php?id=hycjt
台视,http://t.061899.xyz/tl/js/js.php?id=ts
民视,http://t.061899.xyz/tl/js/js.php?id=ms
中视,http://t.061899.xyz/tl/js/js.php?id=zs
华视,http://t.061899.xyz/tl/js/js.php?id=hs
影迷數位電影台,http://t.061899.xyz/tl/js/js.php?id=ymswdyt
AMC电影台,http://t.061899.xyz/tl/js/js.php?id=amcdyt
靖天电影台,http://t.061899.xyz/tl/js/js.php?id=jtdyt
龙华电影,http://t.061899.xyz/tl/js/js.php?id=lhdy
采昌影剧,http://t.061899.xyz/tl/js/js.php?id=ccyj
民视影剧,http://t.061899.xyz/tl/js/js.php?id=msyj
龙华经典,http://t.061899.xyz/tl/js/js.php?id=lhjd
中视经典,http://t.061899.xyz/tl/js/js.php?id=zsjd
台湾戏剧台,http://t.061899.xyz/tl/js/js.php?id=twxjt
靖洋戏剧台,http://t.061899.xyz/tl/js/js.php?id=jyxjt
靖天戏剧台,http://t.061899.xyz/tl/js/js.php?id=jtxjt
公视戏剧,http://t.061899.xyz/tl/js/js.php?id=gsxj
龙华戏剧,http://t.061899.xyz/tl/js/js.php?id=lhxj
智林体育台,http://t.061899.xyz/tl/js/js.php?id=zltyt
时尚运动X,http://t.061899.xyz/tl/js/js.php?id=xssyd
靖天育乐台,http://t.061899.xyz/tl/js/js.php?id=jtylt
博斯魅力,http://t.061899.xyz/tl/js/js.php?id=bsml
博斯高球1,http://t.061899.xyz/tl/js/js.php?id=1bsgq
博斯高球2,http://t.061899.xyz/tl/js/js.php?id=2bsgq
博斯运动1,http://t.061899.xyz/tl/js/js.php?id=1bsyd
博斯运动2,http://t.061899.xyz/tl/js/js.php?id=2bsyd
博斯网球,http://t.061899.xyz/tl/js/js.php?id=bswq
博斯无限,http://t.061899.xyz/tl/js/js.php?id=bswx
博斯无限2,http://t.061899.xyz/tl/js/js.php?id=2bswx
TRACE SPORTS STARS,http://t.061899.xyz/tl/js/js.php?id=tracesportsstars
視納華仁紀實頻道,http://t.061899.xyz/tl/js/js.php?id=snhrjspd
中视菁采,http://t.061899.xyz/tl/js/js.php?id=zsjc
八大精彩台,http://t.061899.xyz/tl/js/js.php?id=bdjct
八大综艺台,http://t.061899.xyz/tl/js/js.php?id=bdzyt
TVBS精采台,http://t.061899.xyz/tl/js/js.php?id=tvbsjct
TVBS欢乐台,http://t.061899.xyz/tl/js/js.php?id=tvbshlt
靖天欢乐台,http://t.061899.xyz/tl/js/js.php?id=jthlt
靖天综合台,http://t.061899.xyz/tl/js/js.php?id=jtzht
靖天资讯台,http://t.061899.xyz/tl/js/js.php?id=jtzxt
靖天卡通台,http://t.061899.xyz/tl/js/js.php?id=jtktt
靖天日本台,http://t.061899.xyz/tl/js/js.php?id=jtrbt
靖洋卡通台,http://t.061899.xyz/tl/js/js.php?id=jyktt
靖天国际台,http://t.061899.xyz/tl/js/js.php?id=jtgjt
靖天映画,http://t.061899.xyz/tl/js/js.php?id=jtyh
爱尔达娱乐,http://t.061899.xyz/tl/js/js.php?id=aedyl
龙华卡通,http://t.061899.xyz/tl/js/js.php?id=lhkt
龙华日韩,http://t.061899.xyz/tl/js/js.php?id=lhrh
龙华偶像,http://t.061899.xyz/tl/js/js.php?id=lhox
民视综艺,http://t.061899.xyz/tl/js/js.php?id=mszy
民视第一台,http://t.061899.xyz/tl/js/js.php?id=msdyt
民视旅游,http://t.061899.xyz/tl/js/js.php?id=msly
亚洲旅游台,http://t.061899.xyz/tl/js/js.php?id=yzlyt
客家电视台,http://t.061899.xyz/tl/js/js.php?id=kjdst
爱放动漫,http://t.061899.xyz/tl/js/js.php?id=afdm
古典音乐台,http://t.061899.xyz/tl/js/js.php?id=gdyyt
猪哥亮歌厅秀,http://t.061899.xyz/tl/js/js.php?id=zglgtx
Smart知识台,http://t.061899.xyz/tl/js/js.php?id=smartzst
达文西频道,http://t.061899.xyz/tl/js/js.php?id=dwxpd
阿里郎,http://t.061899.xyz/tl/js/js.php?id=all
生活英语台,http://t.061899.xyz/tl/js/js.php?id=shyyt
